region_name,division_name,school_id,school_name,allocated_lots_numbers
CAR,Kalinga,305216,"Pinukpuk Vocational School","6, 7, 13, 14"
CAR,Kalinga,305218,"Macutay Palao National High School","6, 7, 13, 14"
CAR,Kalinga,306053,"Eastern Balbalan National High School","6, 7, 8, 9, 10, 11, 13, 14"
CAR,Kalinga,319102,"Biga National High School","6, 7, 8, 9, 10, 11, 13, 14"
CAR,Kalinga,340131,"SHS in Lubuagan, Kalinga","6, 7, 8, 9, 10, 11, 13, 14"
CAR,Kalinga,502460,"Dao-angan Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CAR,"Mt. Province",136188,"Latang Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136207,"Coputan Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136208,"Cotcot Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136228,"Sengyew Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136232,"Agawa Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136241,"Lacmaan Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136243,"Masameyeo Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136247,"Soquib Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136250,"Balili Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136253,"Bontoc Central School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136257,"Bontoc Ili Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136258,"Gonogon Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136277,"Saliok Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136278,"Sta. Isabel Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136288,"Burayoc Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136299,"Gassilang Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136306,"Marallag Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136308,"Natta'longan Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136310,"Paracelis Central School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136315,"Busa Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136320,"Labbay Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136322,"Legleg Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136331,"Tambingan Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",136347,"Fidelisan Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136349,"Nacagang Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136352,"Taccong Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",136365,"Ilang Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",221003,"Lebao Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",221007,"Libo Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Mt. Province",221009,"Damsite Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Mt. Province",305241,"Am-am National High School","6, 7, 8, 9, 10, 11, 13, 14"
CAR,"Mt. Province",305262,"Pingad National High School","6, 7, 13, 14"
CAR,"Mt. Province",305264,"Sadanga National Technical Vocational and Skills Training High School","6, 7, 13, 14"
CAR,"Mt. Province",305265,"Sagada National High School","6, 7, 13, 14"
CAR,"Mt. Province",305267,"Tadian School of Arts and Trades","6, 7, 13, 14"
CAR,"Mt. Province",340155,"Natonin Stand Alone  Senior High School","6, 7, 8, 9, 10, 11, 13, 14"
CAR,"Tabuk City",136009,"Magsaysay Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",136012,"Tabuk City Central School","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",136085,"Agbannawag Central School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",136087,"Bulanao East ES","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",136091,"Bulo East Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",136099,"Camp Conrado M. Balweg Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",136105,"Mallong Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",136107,"Nambaran Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",136109,"New Balbalan ES","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",136153,"Addang Primary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",136157,"Balatoc Primary School","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",136171,"Lucog Elementary School","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",136180,"SUYANG ELEMENTARY SCHOOL","6, 7, 8, 9, 11, 14"
CAR,"Tabuk City",220501,"PA-O ELEMENTARY SCHOOL","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",220502,"Gawidan Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",220522,"Dananao Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",220525,"Burayukan Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",220531,"Greenhills Elementary School","6, 7, 8, 9, 10, 11, 14"
CAR,"Tabuk City",305205,"Kalinga National High School","6, 7, 13, 14"
CAR,"Tabuk City",502380,"Appas Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CAR,"Tabuk City",502483,"Ipil Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",131417,"Carmen CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131418,"Cervantina ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131420,"Elpedio Salas Sr. ES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131423,"Rojales ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131428,"Baleguian ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131429,"BANGONAY CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131433,"Jabonga Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131450,"Kitcharao CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131451,"Mahayahay ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131459,"Casiklan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131468,"Las Nieves CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131470,"Lingayao ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131474,"Mat-i CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131475,"New Cana-an ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131481,"Buhang ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131482,"Caloc-an ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131485,"Magallanes CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131493,"Camagong ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131495,"Culit ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131498,"Mateo B. Abao CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131500,"Nasipit CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131501,"Punta ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131502,"Sta. Ana ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131504,"Talisay ES SPED Center","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131508,"Buenavista CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131512,"Matabao Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131513,"Sacol ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131534,"RT Romualdez CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131537,"Dona Telesfora L. Ong Oh ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131546,"Santiago CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131550,"Cogon Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131562,"Monteverde Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131565,"RIZAL CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131570,"Tanutao ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131584,"Dona Rosario Central Elem. School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131585,"DOÑA TELESFORA ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131586,"La Fraternidad ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131588,"RAM Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131589,"Sta. Ana ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",131591,"Tagpangahoy ES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Norte",131593,"Tubay Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",211510,"Poblacion Doz ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Norte",304680,"Durian National High School - Casiklan National High School Annex","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",304686,"Jagupit NHS","6, 7, 13, 14"
CARAGA,"Agusan del Norte",304688,"Kitcharao NHS","6, 7, 13, 14"
CARAGA,"Agusan del Norte",304696,"Nasipit National Vocational School","6, 7, 13, 14"
CARAGA,"Agusan del Norte",306095,"Sacol National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",306218,"Sagbuco National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317303,"San Vicente National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317305,"Lekda Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317309,"Dona Rosario National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317310,"E. G. Montilla Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317311,"Balangbalang Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317314,"Abilan Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317315,"Agong-ong Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317317,"Rizal Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Norte",317319,"Bangonay National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Sur",131650,"Brookside  Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131651,"Consuelo Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131652,"East Bunawan CES with SPED Program","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131657,"Libertad ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131665,"West Bunawan Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131672,"Dakutan Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131673,"ESPERANZA CENTRAL ELEMENTARY SCHOOL","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131675,"Hawilian ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131685,"Jose Calo Agudo ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131689,"SAN JOSE ELEMENTARY SCHOOL","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131697,"Batac Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131703,"Guadalupe CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131707,"Nato ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131711,"San Toribio ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131727,"Kauswagan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131729,"Linatawan PS","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131730,"Loreto Central Elem School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131737,"Nueva Gracia ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131738,"Paciencia ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131739,"San Carlos I PS","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131745,"Sto. Tomas Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131751,"Dona Adela CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131755,"KM 41 PS","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131756,"La Paz CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131772,"Aurora Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131775,"East Prosperidad Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131777,"La Fortuna Eementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131779,"Lucena ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131784,"San Jose ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131788,"San Vicente ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131796,"La Purisima Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131798,"Los Arcos ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131800,"Magsaysay ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131804,"Patin-ay CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131809,"Sta Irene Central ES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131814,"Bonifacio Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131825,"Novele ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131827,"Rosario CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131829,"Sta. Cruz Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131833,"Alegria Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131835,"Borbon Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131838,"Karaos ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131846,"Tagapua Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131848,"Bayugan II Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131853,"Lapinigan CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131859,"San Francisco West Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131860,"San Isidro ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131861,"Afga Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131887,"Sibagat CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131890,"Tabontabon Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131891,"Tag-oyango Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131894,"Anilao Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131895,"Anitap Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131897,"Basilica Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131910,"Logum ES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131914,"Sampaguita CES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131918,"Sinobong Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131922,"Veruela Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131930,"San Vicente ES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131934,"Sta. Josefa Central Elementary School with SPED Program","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131946,"Don Pedro PS","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131951,"Kalilid ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131953,"Laminga Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131958,"Nuevo Trabajo ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131977,"Del Monte Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131987,"Marbon ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131988,"New Davao ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",131991,"Talacogon Central Elementary School SPED Center","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",131995,"Zillovia Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",132005,"Manat ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",132008,"Pulanglupa ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",132017,"Sta Maria Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",132018,"Trento Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",132019,"Trento West Central Elementary  SPED Center","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",132021,"Upper Manat Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",212005,"Datu Hilad Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",212022,"Upper Consuelo II Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",212026,"Balonbon Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",212031,"Landing ES","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",212033,"Mole PS","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",212051,"Jose T. Cuyos, Sr. I PS","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",212057,"Datu Madagnas Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Agusan del Sur",212059,"San Isidro Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Agusan del Sur",304704,"Agusan del Sur National Science High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Sur",304717,"Lapinigan National High School","6, 7, 13, 14"
CARAGA,"Agusan del Sur",304731,"Prosperidad NHS","6, 7, 13, 14"
CARAGA,"Agusan del Sur",304736,"San Luis NHS","6, 7, 13, 14"
CARAGA,"Agusan del Sur",304740,"SIBAGAT NATIONAL HIGH SCHOOL OF HOME INDUSTRIES","6, 7, 13, 14"
CARAGA,"Agusan del Sur",304747,"Datu Lipus Makapandong National High School","6, 7, 13, 14"
CARAGA,"Agusan del Sur",305634,"Ulanguan National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Sur",306087,"West Bunawan National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Sur",306093,"Comota National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Sur",317448,"Cebolin National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Agusan del Sur",502409,"Bunaguit Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Bayugan City",131595,"Bucac ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131596,"East Bayugan CES","6, 7, 8, 9, 11, 14"
CARAGA,"Bayugan City",131602,"Lapana Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131615,"Agusan del Sur Pilot Laboratory School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131616,"Bayugan Central Elem. School SPED Center","6, 7, 8, 9, 11, 14"
CARAGA,"Bayugan City",131624,"Salvacion Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131625,"Sta. Irene ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131626,"Bayugan West CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131637,"Noli CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",131640,"San Juan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bayugan City",212003,"New Katipunan ES","6, 7, 8, 9, 11, 14"
CARAGA,"Bayugan City",304707,"Bayugan NCHS","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Bayugan City",305766,"Victoriana Peling Tagbe National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Bayugan City",317417,"Berseba Natonal High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Bislig City",132607,"Balingan Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132609,"Bislig Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Bislig City",132627,"Puerto Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132629,"R. Castillo Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132631,"San Fernando Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132633,"Gaspar Serrano Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132833,"Mangagoy Central Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Bislig City",132837,"Mangagoy South Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132838,"Caramcam Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Bislig City",132843,"Plaza Central Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",132844,"Requina Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",235001,"P. M. Clar Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",235003,"New Bongga Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Bislig City",304917,"Tabon M. Estrella National High School","6, 7, 13, 14"
CARAGA,"Bislig City",322506,"Coleto National High School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Bislig City",501292,"Pamaypayan Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
CARAGA,"Butuan City",132024,"Bading ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132026,"Ong Yiu CES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132027,"Ampayon CES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132028,"Anticala ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132029,"Antongalon ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132032,"De Oro Elementay School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132033,"Dugyaman ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132037,"Sumilihon CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132039,"Taguibo Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132040,"Taligaman ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132042,"Banza ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132046,"Los Angeles ES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132050,"Silad-Mahogany Elem. School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132052,"Pedro D. Duncano ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132053,"Agusan Pequeno ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132057,"Jose T. Domingo, Sr. CES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132058,"Lumbocan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132059,"Pedro-Victorina Calo Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132062,"Basag ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132065,"Buhangin Elementary School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132068,"Datu Ecleo Elementary School","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132073,"Datu Santiago B. Ecleo, Sr. Mem'l. Elem. School","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132074,"F.R. Sibayan Central Elem. School","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132079,"Pigdaulan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132082,"Tagpulangi ES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132083,"Amparo CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132102,"Tungao CES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132105,"Bit-os ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132106,"Mandacpan ES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132109,"San Vicente ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132112,"BLISS ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132116,"Kinamlutan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",132118,"Libertad CES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",132123,"Pinamanculan ES","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",212502,"Butuan City Special Education Center","6, 7, 8, 9, 10, 11, 14"
CARAGA,"Butuan City",212505,"Datu Man-Oloy Tribal ES","6, 7, 8, 9, 11, 14"
CARAGA,"Butuan City",304763,"Libertad National High School","6, 7, 13, 14"
CARAGA,"Butuan City",304771,"Taligaman National High School","6, 7, 13, 14"
CARAGA,"Butuan City",340337,"Butuan City Senior High School Stand Alone","6, 7, 8, 9, 10, 11, 13, 14"
